Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
195853531,"Lore of the Wilds (Lore of the Wilds, #1)",Analeigh Sbrana,"Sbrana, Analeigh",,"=""0063380595""","=""9780063380592""",0,3.38,Harper Voyager,Hardcover,339,2024,2024,,2023/12/11,to-read,to-read (#336),to-read,,,,0,0
150247395,"The Tainted Cup (Shadow of the Leviathan, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""1984820702""","=""9781984820709""",0,4.30,Del Rey,Hardcover,410,2024,2024,,2023/12/11,to-read,to-read (#334),to-read,,,,0,0
150260809,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,"=""""","=""""",5,4.36,Entangled: Red Tower Books,Kindle Edition,886,2023,2023,2023/12/07,2023/07/19,,,read,,,,1,0
65215014,Being Henry: The Fonz . . . and Beyond,Henry Winkler,"Winkler, Henry",James Kaplan,"=""1250888093""","=""9781250888099""",0,4.13,Celadon Books,Hardcover,246,2023,2023,,2023/12/08,to-read,to-read (#333),to-read,,,,0,0
60784549,In the Lives of Puppets,T.J. Klune,"Klune, T.J.",,"=""125021744X""","=""9781250217448""",0,3.90,Tor Books,Hardcover,432,2023,2023,,2023/12/08,to-read,to-read (#332),to-read,,,,0,0
60215298,Cherish (Crave #6),Tracy Wolff,"Wolff, Tracy",,"=""1649373171""","=""9781649373175""",3,3.85,Entangled: Teen,Kindle Edition,673,2023,,2023/11/30,2023/07/03,fantasy,fantasy (#150),read,2.5 stars,,,1,0
58828896,"The Royal We (Royal We, #1)",Heather Cocks,"Cocks, Heather",Jessica  Morgan,"=""""","=""""",3,3.80,Grand Central Publishing,Kindle Edition,497,2015,2015,2023/11/25,2020/12/23,,,read,3.5 stars,,,1,0
38532099,Josephine Baker's Last Dance,Sherry    Jones,"Jones, Sherry",,"=""1501102443""","=""9781501102448""",0,3.57,Gallery Books,Paperback,372,2018,2018,,2023/10/22,"book-club-reads, shelving-for-now","book-club-reads (#57), shelving-for-now (#16)",shelving-for-now,,,,0,0
14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,"Koontz, Dean",,"=""0553384287""","=""9780553384284""",0,3.99,Bantam,Paperback,446,2006,2003,,2023/11/12,to-read,to-read (#331),to-read,,,,0,0
123257687,"Assistant to the Villain (Assistant to the Villain, #1)",Hannah Nicole Maehrer,"Maehrer, Hannah Nicole",,"=""1649375808""","=""9781649375803""",0,3.93,Entangled Publishing: Red Tower Books,Paperback,342,2023,2023,,2023/11/02,to-read,to-read (#330),to-read,,,,0,0
60041932,"My Roommate Is a Vampire (My Vampires, #1)",Jenna Levine,"Levine, Jenna",,"=""0593548914""","=""9780593548912""",0,3.46,Berkley,Paperback,341,2023,2023,,2023/11/01,to-read,to-read (#329),to-read,,,,0,0
58758641,Buried in a Good Book (By the Book Mysteries #1),Tamara Berry,"Berry, Tamara",,"=""1728248604""","=""9781728248608""",0,3.78,Poisoned Pen Press,Mass Market Paperback,333,2022,2022,,2023/10/24,to-read,to-read (#327),to-read,,,,0,0
54503521,A Thousand Brains: A New Theory of Intelligence,Jeff Hawkins,"Hawkins, Jeff",Richard Dawkins,"=""1541675819""","=""9781541675810""",0,4.06,Basic Books,Hardcover,288,2021,2021,,2023/10/23,"shelving-for-now, book-club-reads","shelving-for-now (#15), book-club-reads (#58)",shelving-for-now,,,,0,0
49247757,A Little Devil in America: Notes in Praise of Black Performance,Hanif Abdurraqib,"Abdurraqib, Hanif",,"=""1984801198""","=""9781984801197""",0,4.59,Random House,Hardcover,301,2021,2021,2023/10/22,2023/09/24,book-club-reads,book-club-reads (#55),read,"DNF @ 13%<br/><br/>This was a book club book and I'm glad it was chosen. While I didn't finish this book (I just ran out of time), I did enjoy what I did read, or rather listened to.",,,1,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.80,Vintage Contemporaries,Paperback,399,1991,1991,,2023/10/19,"shelving-for-now, book-club-reads","shelving-for-now (#14), book-club-reads (#56)",shelving-for-now,,,,0,0
53523364,"Kingdom of the Wicked (Kingdom of the Wicked, #1)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""""","=""""",4,3.86,"Little, Brown Books for Young Readers",Kindle Edition,385,2020,2020,2023/10/04,2020/12/02,fantasy,fantasy (#79),read,"It took me a bit to get into this book, but once I was, I was HOOKED! I love the fantasy element, and I'm a sucker for a good whodunnit. ",,,1,0
57001669,"Kingdom of the Cursed (Kingdom of the Wicked, #2)",Kerri Maniscalco,"Maniscalco, Kerri",,"=""""","=""""",5,4.09, Jimmy Patterson,Kindle Edition,449,2021,2021,2023/10/06,2023/10/04,fantasy,fantasy (#148),read,,,,1,0
61484872,"Vengeance of the Pirate Queen (Daughter of the Pirate King, #3)",Tricia Levenseller,"Levenseller, Tricia",,"=""1250864976""","=""9781250864970""",0,3.99,Feiwel & Friends,Hardcover,352,2023,2023,,2023/09/27,to-read,to-read (#326),to-read,,,,0,0
63035432,"The Chalice of the Gods (Percy Jackson and the Olympians: The Senior Year Adventures, #1)",Rick Riordan,"Riordan, Rick",,"=""1368098177""","=""9781368098175""",0,4.27,Disney Hyperion,Hardcover,288,2023,2023,,2023/09/27,to-read,to-read (#325),to-read,,,,0,0
35504431,Turtles All the Way Down,John Green,"Green, John",,"=""0525555366""","=""9780525555360""",4,3.88,Dutton Books for Young Readers,Hardcover,290,2017,2017,2023/09/24,2020/05/08,book-club-reads,book-club-reads (#52),read,,,,1,0
23296209,Sacrificed to the Dragon (Stonefire Dragons #1),Jessie Donovan,"Donovan, Jessie",,"=""""","=""""",2,3.86,"Mythical Lake Press, LLC",Kindle Edition,324,2014,2014,2023/09/08,2023/09/07,fantasy,fantasy (#145),read,"I really need to stop taking recommendations from tiktok... I mean ""dragonman""? Really?",,,1,0
78816606,The Blonde Identity,Ally Carter,"Carter, Ally",,"=""0063276690""","=""9780063276697""",3,3.77,Avon,Kindle Edition,376,2023,2023,2023/09/04,2022/12/17,,,read,,,,1,0
63083287,"Commanding Flame and Shield (Grayshell Rising, #1)",S.J.  Barnett,"Barnett, S.J.",,"=""""","=""9798986814315""",0,3.81,Flame And Fiction LLC,Kindle Edition,722,2023,2023,,2023/09/02,to-read,to-read (#323),to-read,,,,0,0
62202008,"Divine Rivals (Letters of Enchantment, #1)",Rebecca   Ross,"Ross, Rebecca",,"=""""","=""""",1,4.16,Wednesday Books,Kindle Edition,356,2023,2023,2023/08/30,2023/08/20,fantasy,fantasy (#144),read,"DNF @ 31%<br/><br/>1.5 stars<br/><br/>I tried to like this book. I really did. And although the writing was great, I just couldn't get into the plot or the characters. While I appreciate that this book did not info dump, I felt like I got too little info and was very confused by this world. But a lot of the other reviews really liked it, so maybe I just missed some stuff...",,,1,0
7937462,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,"Meyer, Stephenie",,"=""031612558X""","=""9780316125581""",0,3.52,"Little, Brown and Company",Hardcover,178,2010,2009,,2023/08/23,to-read,to-read (#322),to-read,,,,0,0
34615256,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",3,3.69,Avon ,Kindle Edition,432,2017,2003,2023/08/22,2023/07/03,pride-and-prejudice-inspired,pride-and-prejudice-inspired (#25),read,3.5 stars,,,1,0
60310757,"Lightlark (Lightlark, #1)",Alex Aster,"Aster, Alex",,"=""1419760866""","=""9781419760860""",3,3.85,Harry N. Abrams,Hardcover,416,2022,2022,2023/08/17,2023/07/25,fantasy,fantasy (#143),read,"3.5 stars<br/><br/>This book really wasn't bad, it just wasn't great. I wasn't a big fan of the writing and the world-building was confusing (not Crescent City confusing, just not well thought-out confusing). I wasn't really invested in any of the characters either. Overall, I thought the concept was interesting enough to finish and find out what happened. Still TBD on whether I'll continue reading the series...",,,1,0
17465709,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants",Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""1571313354""","=""9781571313355""",1,4.51,Milkweed Editions,Hardcover,408,2013,2013,2023/08/16,2023/01/08,"book-club-reads, non-fiction","book-club-reads (#45), non-fiction (#32)",read,DNF @ 31%,,,1,0
6509299,Dress Your Family in Corduroy and Denim,David Sedaris,"Sedaris, David",,"=""""","=""""",1,4.11,,ebook,272,2004,2004,2023/08/16,2023/05/07,"book-club-reads, non-fiction","book-club-reads (#50), non-fiction (#31)",read,DNF @ 17%,,,1,0
527513,Mating,Norman Rush,"Rush, Norman",,"=""067973709X""","=""9780679737094""",1,3.84,Vintage,Paperback,480,1992,1991,2023/08/12,2023/06/04,book-club-reads,book-club-reads (#51),read,"DNF @ 5%<br/><br/>I only started this book because it was chosen for book club, otherwise, I don't think I would have ever tried to read it. It was written like a non-fiction book, which I liked, I just had more exciting books to read.",,,1,0
63847274,"A Soul of Ash and Blood (Blood and Ash, #5)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1957568461""","=""9781957568461""",5,3.89,Blue Box Press,Kindle Edition,642,2023,2023,2023/08/14,2023/07/03,fantasy,fantasy (#141),read,"4.5 stars<br/><br/>I am conflicted about this book. When it was announced that this would basically be the first book, but from Hawke's POV, I was a little disappointed. Now don't get me wrong, I love multiple POVs, especially in an enemies-to-lovers trope, however, I wanted this story to advance, not to go back. I don't think we needed a WHOLE book from Hawke's perspective, but I understand why it's the 5th book in the series. If we had it along with Poppy's POV in the first one, things wouldn't have been revealed when they should have been. Maybe if this was a novella between the first and second books? That way we still get his POV, the reveals when they're supposed to happen, and there's no break in the advancement of the plot. With all that said, I still enjoyed his POV, which is why this is rated pretty high. ",,,1,0
127152907,In the Likely Event,Rebecca Yarros,"Yarros, Rebecca",,"=""1662511566""","=""9781662511561""",0,4.21,Montlake,Kindle Edition,348,2023,2023,,2023/08/09,to-read,to-read (#320),to-read,,,,0,0
36492488,"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311544""","=""9780374311544""",0,3.87,"Farrar, Straus and Giroux",Hardcover,472,2019,2019,,2023/08/09,to-read,to-read (#319),to-read,,,,0,0
52764206,Bear Necessity,James Gould-Bourn,"Gould-Bourn, James",,"=""1982128291""","=""9781982128296""",3,3.91,Scribner,Hardcover,312,2020,2020,2020/09/12,2020/09/06,book-club-reads,book-club-reads (#2),read,,,,1,0
60279823,Dreamland,Nicholas Sparks,"Sparks, Nicholas",,"=""059344955X""","=""9780593449554""",0,3.95,Random House,Hardcover,367,2022,2022,,2022/05/20,to-read,to-read (#283),to-read,,,,0,0
54319549,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457106""","=""9781952457104""",4,4.32,Blue Box Press,Kindle Edition,637,2020,2020,2021/07/14,2021/07/02,"fantasy, re-read","fantasy (#107), re-read (#28)",read,,,,2,0
35796008,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,"Pearson, Mary E.",,"=""1250159016""","=""9781250159014""",0,4.11,Henry Holt and Co. (BYR),Hardcover,512,2018,2018,,2023/07/06,to-read,to-read (#318),to-read,,,,0,0
57939567,"Charm (Crave, #5)",Tracy Wolff,"Wolff, Tracy",,"=""1649371292""","=""9781649371294""",4,4.21,"Entangled Publishing, LLC (Teen)",ebook,592,2022,2022,2023/07/03,2021/10/16,fantasy,fantasy (#140),read,,,,1,0
123027751,"Six Scorched Roses (Crowns of Nyaxia, #1.5)",Carissa Broadbent,"Broadbent, Carissa",,"=""""","=""""",5,4.24,,Kindle Edition,187,2023,2023,2023/06/13,2023/06/12,,,read,,,,1,0
62335396,"The Ashes & the Star-Cursed King (Crowns of Nyaxia, #2)",Carissa Broadbent,"Broadbent, Carissa",,"=""""","=""""",4,4.08,,Kindle Edition,626,2023,2023,2023/06/11,2023/05/22,fantasy,fantasy (#139),read,,,,1,0
59512586,"Scarred (Never After, #2)",Emily McIntire,"McIntire, Emily",,"=""""","=""9798985138047""",1,3.86,,Kindle Edition,447,2022,2022,2023/01/11,2023/01/10,fantasy,fantasy (#131),read,DNF @ 15%,,,1,0
58159316,"Glow (The Plated Prisoner, #4)",Raven Kennedy,"Kennedy, Raven",,"=""""","=""""",3,4.13,Raven Kennedy,Kindle Edition,738,2022,2022,2023/05/11,2023/03/20,fantasy,fantasy (#137),read,"This book was way too long and boring. I know its purpose was to process the previous book and to set up for the next one, however it could have been done in half the pages...",,,1,0
54577429,The Brilliant Life of Eudora Honeysett,Annie Lyons,"Lyons, Annie",,"=""0063026082""","=""9780063026087""",4,4.30,William Morrow,Kindle Edition,380,2020,2020,2023/05/07,2023/04/02,book-club-reads,book-club-reads (#49),read,"3.5 stars<br/><br/>I really enjoy this book. I knew how it would end from the very beginning, but I still enjoyed the story.",,,1,0
36679274,"Sword Catcher (The Chronicles of Castellane, #1)",Cassandra Clare,"Clare, Cassandra",,"=""0525619992""","=""9780525619994""",0,3.82,Del Rey Books,Hardcover,624,2023,2023,,2023/05/01,to-read,to-read (#316),to-read,,,,0,0
75563006,"Rule of the Aurora King (Artefacts of Ouranos, #2)",Nisha J. Tuli,"Tuli, Nisha J.",,"=""199089805X""","=""9781990898051""",5,3.97,,Kindle Edition,505,2023,2023,2023/04/15,2023/04/11,fantasy,fantasy (#136),read,,,,1,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0735243344""","=""9780735243347""",0,4.12,Knopf,Hardcover,401,2022,2022,,2023/04/02,"to-read, book-club-reads","to-read (#314), book-club-reads (#48)",to-read,,,,0,0
58733693,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,"=""0063204150""","=""9780063204157""",0,4.36,Ecco,Hardcover,368,2022,2022,,2023/04/02,to-read,to-read (#313),to-read,,,,0,0
59364370,A Harvest of Secrets,Roland Merullo,"Merullo, Roland",,"=""154203440X""","=""9781542034401""",3,4.23,Lake Union Publishing,Kindle Edition,268,2022,2022,2023/04/02,2022/09/27,book-club-reads,book-club-reads (#47),read,,,,1,0
63336417,"Black Ties & White Lies (Black Tie Billionaires, #1)",Kat Singleton,"Singleton, Kat",,"=""""","=""""",2,3.81,Amazon Digital Services,Kindle Edition,418,2023,2023,2023/04/01,2023/04/01,,,read,"2.25 stars<br/><br/>This book had its moments however I just couldn't get past the awful writing, cringy dialogue, and boring characters. Although I somehow managed to finish this book...",,,1,0
53608355,The Favor,Suzanne Wright,"Wright, Suzanne",,"=""""","=""""",0,3.95,,ebook,388,2020,2020,,2023/04/01,to-read,to-read (#312),to-read,,,,0,0
50520939,"The Atlas Six (The Atlas, #1)",Olivie Blake,"Blake, Olivie",,"=""""","=""""",0,3.55,,Kindle Edition,376,2020,2020,,2023/03/24,to-read,to-read (#311),to-read,,,,0,0
57214537,"Gleam (The Plated Prisoner, #3)",Raven Kennedy,"Kennedy, Raven",,"=""""","=""""",4,4.38,Raven Kennedy,Kindle Edition,674,2021,2021,2023/03/21,2023/03/18,,,read,,,,1,0
56530123,"Glint (The Plated Prisoner, #2)",Raven Kennedy,"Kennedy, Raven",,"=""""","=""""",4,4.16,Raven Kennedy,Kindle Edition,479,2021,2022,2023/03/18,2023/03/18,,,read,Really enjoyed reading the second one. When I read the first book I thought there were only 3 books in this series (there are currently 5) and I didn't think I would be interested in reading all of them but this one got me hooked. Definitely mirrors ACOTAR in the love triangle department but I still enjoyed reading it.,,,1,0
56483061,"Gild (The Plated Prisoner, #1)",Raven Kennedy,"Kennedy, Raven",,"=""""","=""""",3,3.60,Raven Kennedy,Kindle Edition,402,2020,2020,2023/03/17,2022/10/16,fantasy,fantasy (#134),read,3.5 stars<br/><br/>Really enjoyed the plot but some of the scenes were a little bit too graphic for me (I knew this would be the case since I read the summary/trigger warnings).,,,1,0
40619465,The Shy Girl and the Football Star (The Sunday Lunchers #1),Julia Keanini,"Keanini, Julia",,"=""""","=""""",2,4.01,Pickled Plum Publishing,Kindle Edition,264,2018,2015,,2020/07/05,,,read,,,,1,0
25595493,About That Fling,Tawna Fenske,"Fenske, Tawna",,"=""1503999270""","=""9781503999275""",3,3.70,Montlake Romance,Kindle Edition,321,2015,2015,,2020/05/06,,,read,,,,1,0
24964922,"Tool (A Step Brother Romance, #2)",Sabrina Paige,"Paige, Sabrina",,"=""1511491493""","=""9781511491495""",2,3.78,CreateSpace,Paperback,349,2015,2015,,2020/07/05,,,read,,,,1,0
23588484,Flirting with Felicity,Gerri Russell,"Russell, Gerri",,"=""1477877207""","=""9781477877203""",3,3.33,Montlake Romance,Kindle Edition,236,2015,2015,,2020/05/06,,,read,,,,1,0
16124019,"Waking Up Married (Waking Up, #1)",Mira Lyn Kelly,"Kelly, Mira Lyn",,"=""""","=""""",4,3.54,Harlequin KISS,Kindle Edition,251,2012,2012,,2020/05/06,,,read,,,,1,0
15954546,"Not Quite Dating (Not Quite, #1)",Catherine Bybee,"Bybee, Catherine",,"=""1612187145""","=""9781612187143""",2,3.97,Montlake Romance,Paperback,258,2012,2012,,2020/05/06,,,read,,,,1,0
12729613,Her Best Friend's Brother,T.J. Dell,"Dell, T.J.",,"=""""","=""9781466498785""",3,3.55,CreateSpace Independent Publishing Platform,Paperback,256,2011,2011,,2020/12/15,,,read,,,,1,0
6539576,"Boys, Girls and Other Hazardous Materials",Rosalind Wiseman,"Wiseman, Rosalind",,"=""0399247963""","=""9780399247965""",3,3.86,Putnam,Hardcover,282,2010,2010,,2020/12/15,,,read,,,,1,0
7124095,"Gone (Wake, #3)",Lisa McMann,"McMann, Lisa",,"=""1416979182""","=""9781416979180""",3,3.71,Simon & Schuster Books for Young Readers,Hardcover,214,2010,2010,,2020/12/15,,,read,,,,1,0
3657138,"Fade (Wake, #2)",Lisa McMann,"McMann, Lisa",,"=""1416953582""","=""9781416953586""",3,3.92,Simon & Schuster Books for Young Readers,Hardcover,248,2009,2009,,2020/12/15,,,read,,,,1,0
1715,Metamorphoses,Ovid,"Ovid, Ovid","David Raeburn, Denis Feeney","=""014044789X""","=""9780140447897""",2,4.10,Penguin,Paperback,723,2004,8,,2020/12/15,high-school-english,high-school-english (#26),read,,,,1,0
2760876,Girl v. Boy,Yvonne Collins,"Collins, Yvonne",Sandy Rideout,"=""142310157X""","=""9781423101574""",3,3.76,Disney-Hyperion,Hardcover,320,2008,2008,,2020/12/15,,,read,,,,1,0
23522,Mythology,Edith Hamilton,"Hamilton, Edith",Steele Savage,"=""0316341517""","=""9780316341516""",2,4.03,"Little, Brown and Company",Paperback,497,1998,1942,,2020/12/15,high-school-english,high-school-english (#27),read,,,,1,0
2398497,"Banana Splitsville (Courtney Von Dragen Smith, #1)",Catherine Clark,"Clark, Catherine",,"=""006136715X""","=""9780061367151""",3,3.36,HarperCollins,Paperback,288,2008,2000,,2020/12/15,,,read,,,,1,0
2238082,Married by Mistake,Abby Gaines,"Gaines, Abby",,"=""0373714149""","=""9780373714148""",4,3.58,Harlequin Books,Paperback,288,2007,2007,,2020/05/06,,,read,,,,1,0
439173,Frindle,Andrew Clements,"Clements, Andrew",Brian Selznick,"=""0689818769""","=""9780689818769""",3,3.85,Atheneum Books for Young Readers,Paperback,105,1998,1996,,2020/04/26,,,read,,,,1,0
1754206,Perfect You,Elizabeth Scott,"Scott, Elizabeth",Lisa Fyfe,"=""1416953558""","=""9781416953555""",4,3.69,Simon & Schuster Books for Young Readers,Paperback,282,2008,2008,,2020/12/15,,,read,,,,1,0
